Advent of Code - Day 15
Opening file C:/Users/aforgiel/source/repos/AdventOfCode2023/AdventOfCodeDay15/input.txt
Steps: 4000
[0001] tsqxjb=8 => 65, label: tsqxjb, instruction: 2, length: 8, box: 44
[2331] zvzc- => 170, label: zvzc, instruction: 1, length: 0, box: 221
[2332] ml- => 198, label: ml, instruction: 1, length: 0, box: 57
[2333] fgr=1 => 93, label: fgr, instruction: 2, length: 1, box: 95
[2334] szm=8 => 207, label: szm, instruction: 2, length: 8, box: 250
[2335] rtct=1 => 91, label: rtct, instruction: 2, length: 1, box: 157
[2336] rkr=5 => 113, label: rkr, instruction: 2, length: 5, box: 47
[2337] jhj=2 => 107, label: jhj, instruction: 2, length: 2, box: 188
[2338] xsl- => 100, label: xsl, instruction: 1, length: 0, box: 247
[2339] zgx- => 38, label: zgx, instruction: 1, length: 0, box: 153
[2340] pxdlpv=1 => 156, label: pxdlpv, instruction: 2, length: 1, box: 190
[2341] jhj- => 121, label: jhj, instruction: 1, length: 0, box: 188
[2342] mt- => 206, label: mt, instruction: 1, length: 0, box: 193
[2343] xsl- => 100, label: xsl, instruction: 1, length: 0, box: 247
[2344] mkm=8 => 26, label: mkm, instruction: 2, length: 8, box: 229
[2345] kl=8 => 108, label: kl, instruction: 2, length: 8, box: 247
[2346] qrfx=1 => 223, label: qrfx, instruction: 2, length: 1, box: 161
[2347] dqrx=8 => 36, label: dqrx, instruction: 2, length: 8, box: 175
[2348] ggd- => 191, label: ggd, instruction: 1, length: 0, box: 162
[2349] zfrs- => 34, label: zfrs, instruction: 1, length: 0, box: 213
[2350] mmjb- => 19, label: mmjb, instruction: 1, length: 0, box: 182
[2351] bvt=9 => 210, label: bvt, instruction: 2, length: 9, box: 172
[2352] cz=5 => 223, label: cz, instruction: 2, length: 5, box: 221
[2353] qm=7 => 18, label: qm, instruction: 2, length: 7, box: 206
[2354] ljr- => 101, label: ljr, instruction: 1, length: 0, box: 232
[2355] mdps- => 33, label: mdps, instruction: 1, length: 0, box: 228
[2356] dfj- => 145, label: dfj, instruction: 1, length: 0, box: 84
[2357] gnx- => 170, label: gnx, instruction: 1, length: 0, box: 221
[2358] xbcm=1 => 152, label: xbcm, instruction: 2, length: 1, box: 58
[2359] bx=6 => 77, label: bx, instruction: 2, length: 6, box: 154
[2360] zhc=5 => 87, label: zhc, instruction: 2, length: 5, box: 85
[2361] qjpjv=7 => 127, label: qjpjv, instruction: 2, length: 7, box: 155
[2362] ptp=5 => 182, label: ptp, instruction: 2, length: 5, box: 212
[2363] ljv- => 233, label: ljv, instruction: 1, length: 0, box: 44
[2364] gdm=9 => 126, label: gdm, instruction: 2, length: 9, box: 216
[2365] dv=1 => 24, label: dv, instruction: 2, length: 1, box: 186
[2366] tx=5 => 206, label: tx, instruction: 2, length: 5, box: 236
[2367] pnblf=4 => 99, label: pnblf, instruction: 2, length: 4, box: 210
[2368] mnm- => 197, label: mnm, instruction: 1, length: 0, box: 72
[2369] tl=9 => 198, label: tl, instruction: 2, length: 9, box: 32
[2370] hr=2 => 105, label: hr, instruction: 2, length: 2, box: 250
[2371] jmp- => 52, label: jmp, instruction: 1, length: 0, box: 199
[2372] ts- => 4, label: ts, instruction: 1, length: 0, box: 151
[2373] dlf- => 51, label: dlf, instruction: 1, length: 0, box: 214
[2374] xsl=1 => 245, label: xsl, instruction: 2, length: 1, box: 247
[2375] dfj=8 => 105, label: dfj, instruction: 2, length: 8, box: 84
[2376] dsc- => 39, label: dsc, instruction: 1, length: 0, box: 138
[2377] gc- => 119, label: gc, instruction: 1, length: 0, box: 218
[2378] tnngr=9 => 79, label: tnngr, instruction: 2, length: 9, box: 137
[2379] dph=7 => 128, label: dph, instruction: 2, length: 7, box: 124
[2380] bjt- => 29, label: bjt, instruction: 1, length: 0, box: 32
[2381] fsgl=4 => 45, label: fsgl, instruction: 2, length: 4, box: 92
[2382] rjt- => 45, label: rjt, instruction: 1, length: 0, box: 48
[2383] njnpq=5 => 249, label: njnpq, instruction: 2, length: 5, box: 183
[2384] gdg=8 => 71, label: gdg, instruction: 2, length: 8, box: 114
[2385] njrg=5 => 67, label: njrg, instruction: 2, length: 5, box: 193
[2386] jvtl- => 157, label: jvtl, instruction: 1, length: 0, box: 160
[2387] bt- => 179, label: bt, instruction: 1, length: 0, box: 86
[2388] kl- => 100, label: kl, instruction: 1, length: 0, box: 247
[2389] svz=6 => 38, label: svz, instruction: 2, length: 6, box: 83
[2390] mkm- => 50, label: mkm, instruction: 1, length: 0, box: 229
[2391] jqfs=4 => 37, label: jqfs, instruction: 2, length: 4, box: 84
[2392] rr=5 => 38, label: rr, instruction: 2, length: 5, box: 68
[2393] rs- => 162, label: rs, instruction: 1, length: 0, box: 85
[2394] cpds=9 => 0, label: cpds, instruction: 2, length: 9, box: 26
[2395] xvcp=3 => 161, label: xvcp, instruction: 2, length: 3, box: 65
[2396] gdm=3 => 24, label: gdm, instruction: 2, length: 3, box: 216
[2397] bjq=8 => 34, label: bjq, instruction: 2, length: 8, box: 237
[2398] tnz- => 57, label: tnz, instruction: 1, length: 0, box: 124
[2399] fjv- => 99, label: fjv, instruction: 1, length: 0, box: 6
[2400] stg- => 171, label: stg, instruction: 1, length: 0, box: 206
[2401] lk- => 116, label: lk, instruction: 1, length: 0, box: 7
[2402] dcr- => 6, label: dcr, instruction: 1, length: 0, box: 121
[2403] nltf- => 145, label: nltf, instruction: 1, length: 0, box: 84
[2404] zdqxlx- => 24, label: zdqxlx, instruction: 1, length: 0, box: 107
[2405] nqfn=3 => 163, label: nqfn, instruction: 2, length: 3, box: 3
[2406] hk=6 => 86, label: hk, instruction: 2, length: 6, box: 131
[2407] xl- => 225, label: xl, instruction: 1, length: 0, box: 164
[2408] rk- => 154, label: rk, instruction: 1, length: 0, box: 205
[2409] vg=4 => 254, label: vg, instruction: 2, length: 4, box: 13
[2410] hsq=7 => 64, label: hsq, instruction: 2, length: 7, box: 60
[2411] cqrh=8 => 179, label: cqrh, instruction: 2, length: 8, box: 94
[2412] zgx- => 38, label: zgx, instruction: 1, length: 0, box: 153
[2413] khnv- => 132, label: khnv, instruction: 1, length: 0, box: 23
[2414] sgg- => 46, label: sgg, instruction: 1, length: 0, box: 33
[2415] php=3 => 136, label: php, instruction: 2, length: 3, box: 72
[2416] lfbxds=8 => 136, label: lfbxds, instruction: 2, length: 8, box: 147
[2417] dzf- => 225, label: dzf, instruction: 1, length: 0, box: 164
[2418] pkp=5 => 109, label: pkp, instruction: 2, length: 5, box: 171
[2419] nb- => 173, label: nb, instruction: 1, length: 0, box: 176
[2420] qpnf- => 98, label: qpnf, instruction: 1, length: 0, box: 21
[2421] xqqdv=9 => 42, label: xqqdv, instruction: 2, length: 9, box: 4
[2422] vcmrn=4 => 103, label: vcmrn, instruction: 2, length: 4, box: 86
[2423] frvmt- => 124, label: frvmt, instruction: 1, length: 0, box: 143
[2424] nbp- => 29, label: nbp, instruction: 1, length: 0, box: 32
[2425] xgq- => 189, label: xgq, instruction: 1, length: 0, box: 192
[2426] rzd- => 45, label: rzd, instruction: 1, length: 0, box: 48
[2427] zfr=5 => 180, label: zfr, instruction: 2, length: 5, box: 18
[2428] xvcp=4 => 178, label: xvcp, instruction: 2, length: 4, box: 65
[2429] bffjx- => 13, label: bffjx, instruction: 1, length: 0, box: 16
[2430] gz=9 => 39, label: gz, instruction: 2, length: 9, box: 97
[2431] xtnl- => 99, label: xtnl, instruction: 1, length: 0, box: 6
[2432] fk=8 => 246, label: fk, instruction: 2, length: 8, box: 65
[2433] vfpx=9 => 10, label: vfpx, instruction: 2, length: 9, box: 228
[2434] sntf- => 168, label: sntf, instruction: 1, length: 0, box: 251
[2435] nrrr=9 => 42, label: nrrr, instruction: 2, length: 9, box: 4
[2436] bp- => 47, label: bp, instruction: 1, length: 0, box: 18
[2437] gkxmct=4 => 191, label: gkxmct, instruction: 2, length: 4, box: 174
[2438] qm- => 171, label: qm, instruction: 1, length: 0, box: 206
[2439] prdgn=4 => 204, label: prdgn, instruction: 2, length: 4, box: 27
[2440] jxkh- => 226, label: jxkh, instruction: 1, length: 0, box: 149
[2441] nb- => 173, label: nb, instruction: 1, length: 0, box: 176
[2442] nfdkq- => 97, label: nfdkq, instruction: 1, length: 0, box: 36
[2443] psc=9 => 60, label: psc, instruction: 2, length: 9, box: 214
[2444] zsfls=6 => 149, label: zsfls, instruction: 2, length: 6, box: 226
[2445] psc=4 => 231, label: psc, instruction: 2, length: 4, box: 214
[2446] dmm=4 => 127, label: dmm, instruction: 2, length: 4, box: 110
[2447] qkk- => 244, label: qkk, instruction: 1, length: 0, box: 135
[2448] qh- => 6, label: qh, instruction: 1, length: 0, box: 121
[2449] bj=6 => 159, label: bj, instruction: 2, length: 6, box: 172
[2450] gdm=6 => 75, label: gdm, instruction: 2, length: 6, box: 216
[2451] zz=4 => 165, label: zz, instruction: 2, length: 4, box: 212
[2452] sdkkg- => 33, label: sdkkg, instruction: 1, length: 0, box: 228
[2453] thq=8 => 82, label: thq, instruction: 2, length: 8, box: 29
[2454] hjx=7 => 78, label: hjx, instruction: 2, length: 7, box: 138
[2455] snhdx- => 98, label: snhdx, instruction: 1, length: 0, box: 21
[2456] bslt- => 210, label: bslt, instruction: 1, length: 0, box: 133
[2457] hf- => 11, label: hf, instruction: 1, length: 0, box: 46
[2458] mhr=1 => 213, label: mhr, instruction: 2, length: 1, box: 215
[2459] bjf=7 => 246, label: bjf, instruction: 2, length: 7, box: 50
[2460] vlcvb=9 => 179, label: vlcvb, instruction: 2, length: 9, box: 109
[2461] bd- => 163, label: bd, instruction: 1, length: 0, box: 70
[2462] ttj- => 79, label: ttj, instruction: 1, length: 0, box: 50
[2463] qpv- => 84, label: qpv, instruction: 1, length: 0, box: 231
[2464] prdgn=3 => 187, label: prdgn, instruction: 2, length: 3, box: 27
[2465] gdm=8 => 109, label: gdm, instruction: 2, length: 8, box: 216
[2466] mkm=7 => 9, label: mkm, instruction: 2, length: 7, box: 229
[2467] hmj=4 => 48, label: hmj, instruction: 2, length: 4, box: 255
[2468] kcgr- => 100, label: kcgr, instruction: 1, length: 0, box: 247
[2469] fsgl- => 25, label: fsgl, instruction: 1, length: 0, box: 92
[2470] qmj=1 => 214, label: qmj, instruction: 2, length: 1, box: 184
[2471] bz=2 => 107, label: bz, instruction: 2, length: 2, box: 188
[2472] zmk=1 => 224, label: zmk, instruction: 2, length: 1, box: 130
[2473] hlx- => 137, label: hlx, instruction: 1, length: 0, box: 204
[2474] cpds- => 183, label: cpds, instruction: 1, length: 0, box: 26
[2475] fhx- => 67, label: fhx, instruction: 1, length: 0, box: 230
[2476] nbdsxb- => 30, label: nbdsxb, instruction: 1, length: 0, box: 17
[2477] rsn- => 32, label: rsn, instruction: 1, length: 0, box: 243
[2478] tnz- => 57, label: tnz, instruction: 1, length: 0, box: 124
[2479] nfv=9 => 240, label: nfv, instruction: 2, length: 9, box: 10
[2480] sq- => 145, label: sq, instruction: 1, length: 0, box: 84
[2481] bz=9 => 226, label: bz, instruction: 2, length: 9, box: 188
[2482] ts- => 4, label: ts, instruction: 1, length: 0, box: 151
[2483] fjv- => 99, label: fjv, instruction: 1, length: 0, box: 6
[2484] vh- => 251, label: vh, instruction: 1, length: 0, box: 30
[2485] tcs- => 55, label: tcs, instruction: 1, length: 0, box: 154
[2486] zn=1 => 38, label: zn, instruction: 2, length: 1, box: 8
[2487] ccr=3 => 136, label: ccr, instruction: 2, length: 3, box: 72
[2488] zhl=5 => 16, label: zhl, instruction: 2, length: 5, box: 238
[2489] qfv- => 106, label: qfv, instruction: 1, length: 0, box: 157
[2490] mpvh=5 => 253, label: mpvh, instruction: 2, length: 5, box: 59
[2491] shxm- => 205, label: shxm, instruction: 1, length: 0, box: 208
[2492] rvv=1 => 188, label: rvv, instruction: 2, length: 1, box: 222
[2493] msc- => 112, label: msc, instruction: 1, length: 0, box: 67
[2494] qjf- => 30, label: qjf, instruction: 1, length: 0, box: 17
[2495] gq=4 => 25, label: gq, instruction: 2, length: 4, box: 200
[2496] sdkkg=5 => 198, label: sdkkg, instruction: 2, length: 5, box: 228
[2497] fk=4 => 178, label: fk, instruction: 2, length: 4, box: 65
[2498] pjc- => 122, label: pjc, instruction: 1, length: 0, box: 173
[2499] mzg=9 => 212, label: mzg, instruction: 2, length: 9, box: 110
[2500] nrrr=2 => 179, label: nrrr, instruction: 2, length: 2, box: 4
[2501] dhrgg=2 => 171, label: dhrgg, instruction: 2, length: 2, box: 252
[2502] zs=8 => 146, label: zs, instruction: 2, length: 8, box: 93
[2503] hv- => 27, label: hv, instruction: 1, length: 0, box: 62
[2504] dph- => 57, label: dph, instruction: 1, length: 0, box: 124
[2505] rr=3 => 4, label: rr, instruction: 2, length: 3, box: 68
[2506] rbhl- => 197, label: rbhl, instruction: 1, length: 0, box: 72
[2507] bq- => 80, label: bq, instruction: 1, length: 0, box: 35
[2508] xndq=4 => 156, label: xndq, instruction: 2, length: 4, box: 235
[2509] qsv=5 => 236, label: qsv, instruction: 2, length: 5, box: 74
[2510] dfj- => 145, label: dfj, instruction: 1, length: 0, box: 84
[2511] dlf=5 => 248, label: dlf, instruction: 2, length: 5, box: 214
[2512] vh- => 251, label: vh, instruction: 1, length: 0, box: 30
[2513] jtc- => 222, label: jtc, instruction: 1, length: 0, box: 209
[2514] qmfxv- => 95, label: qmfxv, instruction: 1, length: 0, box: 66
[2515] kzbc- => 87, label: kzbc, instruction: 1, length: 0, box: 186
[2516] prdgn=9 => 33, label: prdgn, instruction: 2, length: 9, box: 27
[2517] mzg- => 75, label: mzg, instruction: 1, length: 0, box: 110
[2518] nbg- => 244, label: nbg, instruction: 1, length: 0, box: 135
[2519] jqfs=3 => 20, label: jqfs, instruction: 2, length: 3, box: 84
[2520] gd- => 152, label: gd, instruction: 1, length: 0, box: 235
[2521] bvr=4 => 27, label: bvr, instruction: 2, length: 4, box: 138
[2522] cl- => 220, label: cl, instruction: 1, length: 0, box: 239
[2523] gcz- => 209, label: gcz, instruction: 1, length: 0, box: 148
[2524] jrt- => 173, label: jrt, instruction: 1, length: 0, box: 176
[2525] fdc=7 => 33, label: fdc, instruction: 2, length: 7, box: 253
[2526] lpsk=1 => 40, label: lpsk, instruction: 2, length: 1, box: 202
[2527] hrn=8 => 125, label: hrn, instruction: 2, length: 8, box: 232
[2528] dfj=3 => 20, label: dfj, instruction: 2, length: 3, box: 84
[2529] cqrh- => 59, label: cqrh, instruction: 1, length: 0, box: 94
[2530] rqxk- => 131, label: rqxk, instruction: 1, length: 0, box: 38
[2531] bjbrrv=7 => 108, label: bjbrrv, instruction: 2, length: 7, box: 232
[2532] dhb=8 => 99, label: dhb, instruction: 2, length: 8, box: 14
[2533] jrc=6 => 226, label: jrc, instruction: 2, length: 6, box: 143
[2534] zd- => 59, label: zd, instruction: 1, length: 0, box: 94
[2535] bvt=9 => 210, label: bvt, instruction: 2, length: 9, box: 172
[2536] fx=8 => 115, label: fx, instruction: 2, length: 8, box: 30
[2537] ldvl- => 15, label: ldvl, instruction: 1, length: 0, box: 242
[2538] zvgx- => 188, label: zvgx, instruction: 1, length: 0, box: 207
[2539] ljr- => 101, label: ljr, instruction: 1, length: 0, box: 232
[2540] snhdx=5 => 23, label: snhdx, instruction: 2, length: 5, box: 21
[2541] bz- => 121, label: bz, instruction: 1, length: 0, box: 188
[2542] ljr- => 101, label: ljr, instruction: 1, length: 0, box: 232
[2543] jrc=4 => 192, label: jrc, instruction: 2, length: 4, box: 143
[2544] lh=2 => 131, label: lh, instruction: 2, length: 2, box: 212
[2545] jkmvr- => 247, label: jkmvr, instruction: 1, length: 0, box: 90
[2546] pc- => 48, label: pc, instruction: 1, length: 0, box: 3
[2547] jn- => 117, label: jn, instruction: 1, length: 0, box: 248
[2548] qg=1 => 134, label: qg, instruction: 2, length: 1, box: 104
[2549] hr=3 => 122, label: hr, instruction: 2, length: 3, box: 250
[2550] lrk- => 6, label: lrk, instruction: 1, length: 0, box: 121
[2551] ltxz- => 79, label: ltxz, instruction: 1, length: 0, box: 50
[2552] lk=4 => 56, label: lk, instruction: 2, length: 4, box: 7
[2553] dm- => 46, label: dm, instruction: 1, length: 0, box: 33
[2554] ftd- => 251, label: ftd, instruction: 1, length: 0, box: 30
[2555] sx=9 => 209, label: sx, instruction: 2, length: 9, box: 203
[2556] vhvpk- => 204, label: vhvpk, instruction: 1, length: 0, box: 223
[2557] qjpjv=9 => 161, label: qjpjv, instruction: 2, length: 9, box: 155
[2558] qfmjv- => 65, label: qfmjv, instruction: 1, length: 0, box: 4
[2559] ttx- => 29, label: ttx, instruction: 1, length: 0, box: 32
[2560] sh- => 104, label: sh, instruction: 1, length: 0, box: 187
[2561] qt- => 146, label: qt, instruction: 1, length: 0, box: 69
[2562] kxsj=3 => 64, label: kxsj, instruction: 2, length: 3, box: 0
[2563] hv- => 27, label: hv, instruction: 1, length: 0, box: 62
[2564] xrqhbm=7 => 198, label: xrqhbm, instruction: 2, length: 7, box: 2
[2565] rs=8 => 138, label: rs, instruction: 2, length: 8, box: 85
[2566] ksg=8 => 90, label: ksg, instruction: 2, length: 8, box: 37
[2567] cn- => 30, label: cn, instruction: 1, length: 0, box: 17
[2568] vdfvp=5 => 8, label: vdfvp, instruction: 2, length: 5, box: 230
[2569] tncjgs=2 => 104, label: tncjgs, instruction: 2, length: 2, box: 25
[2570] hcnchc- => 4, label: hcnchc, instruction: 1, length: 0, box: 151
[2571] cz- => 170, label: cz, instruction: 1, length: 0, box: 221
[2572] tms- => 33, label: tms, instruction: 1, length: 0, box: 228
[2573] lzzb=1 => 96, label: lzzb, instruction: 2, length: 1, box: 2
[2574] snhdx- => 98, label: snhdx, instruction: 1, length: 0, box: 21
[2575] pmhz=6 => 34, label: pmhz, instruction: 2, length: 6, box: 207
[2576] kfj=6 => 126, label: kfj, instruction: 2, length: 6, box: 171
[2577] sh- => 104, label: sh, instruction: 1, length: 0, box: 187
[2578] gkj=9 => 178, label: gkj, instruction: 2, length: 9, box: 140
[2579] zkdjf=4 => 202, label: zkdjf, instruction: 2, length: 4, box: 89
[2580] rqgp- => 231, label: rqgp, instruction: 1, length: 0, box: 74
[2581] rq=4 => 228, label: rq, instruction: 2, length: 4, box: 51
[2582] gdm- => 85, label: gdm, instruction: 1, length: 0, box: 216
[2583] tms- => 33, label: tms, instruction: 1, length: 0, box: 228
[2584] zfr=7 => 214, label: zfr, instruction: 2, length: 7, box: 18
[2585] lc=2 => 142, label: lc, instruction: 2, length: 2, box: 127
[2586] ct- => 228, label: ct, instruction: 1, length: 0, box: 119
[2587] fjv=6 => 57, label: fjv, instruction: 2, length: 6, box: 6
[2588] nbp- => 29, label: nbp, instruction: 1, length: 0, box: 32
[2589] jhd=6 => 137, label: jhd, instruction: 2, length: 6, box: 86
[2590] cv=7 => 61, label: cv, instruction: 2, length: 7, box: 153
[2591] zd- => 59, label: zd, instruction: 1, length: 0, box: 94
[2592] mss=4 => 4, label: mss, instruction: 2, length: 4, box: 83
[2593] vcmrn=9 => 188, label: vcmrn, instruction: 2, length: 9, box: 86
[2594] bbjb=1 => 238, label: bbjb, instruction: 2, length: 1, box: 208
[2595] qzft- => 50, label: qzft, instruction: 1, length: 0, box: 229
[2596] slt- => 208, label: slt, instruction: 1, length: 0, box: 163
[2597] vbd=3 => 156, label: vbd, instruction: 2, length: 3, box: 220
[2598] vrq=6 => 92, label: vrq, instruction: 2, length: 6, box: 201
[2599] nnm=5 => 251, label: nnm, instruction: 2, length: 5, box: 121
[2600] nl- => 247, label: nl, instruction: 1, length: 0, box: 90
[2601] dr=6 => 169, label: dr, instruction: 2, length: 6, box: 118
[2602] spmz- => 103, label: spmz, instruction: 1, length: 0, box: 202
[2603] nbp- => 29, label: nbp, instruction: 1, length: 0, box: 32
[2604] sxk=5 => 184, label: sxk, instruction: 2, length: 5, box: 150
[2605] znzbpb- => 19, label: znzbpb, instruction: 1, length: 0, box: 182
[2606] vfpx- => 33, label: vfpx, instruction: 1, length: 0, box: 228
[2607] hcnchc- => 4, label: hcnchc, instruction: 1, length: 0, box: 151
